"seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"2",17270510,17270828,319,"*","Promoter (<=1kb)",2,17271172,17274370,3199,1,"AT2G41440","AT2G41440.1",-344
"2",17443889,17444118,230,"*","Distal Intergenic",2,17439374,17441350,1977,2,"AT2G41810","AT2G41810.1",-2539
"2",17446283,17446623,341,"*","Promoter (<=1kb)",2,17446744,17450071,3328,1,"AT2G41820","AT2G41820.1",-121
"2",17585136,17585336,201,"*","Distal Intergenic",2,17587407,17589630,2224,1,"AT2G42200","AT2G42200.1",-2071
"2",17742873,17743267,395,"*","Distal Intergenic",2,17734324,17739085,4762,2,"AT2G42600","AT2G42600.1",-3788
"2",17751839,17751942,104,"*","Distal Intergenic",2,17747917,17750440,2524,1,"AT2G42610","AT2G42610.2",3922
"2",17752002,17752056,55,"*","Distal Intergenic",2,17756140,17758468,2329,1,"AT2G42620","AT2G42620.1",-4084
"2",17791476,17791786,311,"*","Promoter (<=1kb)",2,17787454,17791582,4129,2,"AT2G42730","AT2G42730.1",0
"2",17809784,17810042,259,"*","Promoter (<=1kb)",2,17807942,17809590,1649,2,"AT2G42800","AT2G42800.1",-194
"2",17819768,17820023,256,"*","Promoter (<=1kb)",2,17820255,17824013,3759,1,"AT2G42830","AT2G42830.1",-232
"2",17826799,17826873,75,"*","Promoter (<=1kb)",2,17826116,17827536,1421,2,"AT2G42840","AT2G42840.1",663
"2",17886368,17886695,328,"*","Promoter (<=1kb)",2,17886427,17889050,2624,1,"AT2G43010","AT2G43010.1",0
"2",17946199,17946256,58,"*","Promoter (<=1kb)",2,17945893,17947022,1130,1,"AT2G43150","AT2G43150.1",306
"2",18114634,18114763,130,"*","Promoter (<=1kb)",2,18115092,18118844,3753,1,"AT2G43700","AT2G43700.1",-329
"2",18410207,18410244,38,"*","Promoter (1-2kb)",2,18408695,18410053,1359,1,"AT2G44600","AT2G44600.1",1512
"2",18410306,18410357,52,"*","Promoter (1-2kb)",2,18408695,18410053,1359,1,"AT2G44600","AT2G44600.1",1611
"2",18414131,18414264,134,"*","Promoter (<=1kb)",2,18414251,18415303,1053,1,"AT2G44620","AT2G44620.1",0
"2",18422935,18423252,318,"*","Promoter (<=1kb)",2,18420832,18422839,2008,2,"AT2G44660","AT2G44660.1",-96
"2",18471854,18472080,227,"*","Promoter (<=1kb)",2,18466808,18471277,4470,2,"AT2G44798","AT2G44798.2",-577
"2",18492981,18493271,291,"*","Downstream (<=300bp)",2,18495341,18496272,932,1,"AT2G44840","AT2G44840.1",-2070
"2",18493325,18493467,143,"*","Promoter (1-2kb)",2,18495341,18496272,932,1,"AT2G44840","AT2G44840.1",-1874
"2",18495672,18495734,63,"*","Promoter (<=1kb)",2,18495341,18496272,932,1,"AT2G44840","AT2G44840.1",331
"2",18518373,18518580,208,"*","Promoter (<=1kb)",2,18517887,18519525,1639,2,"AT2G44910","AT2G44910.1",945
"2",18635523,18635841,319,"*","Distal Intergenic",2,18637503,18639808,2306,2,"AT2G45200","AT2G45200.1",3967
"2",18714755,18714826,72,"*","Promoter (<=1kb)",2,18714574,18714729,156,2,"AT2G45412","AT2G45412.1",-26
"2",18725393,18725682,290,"*","Promoter (1-2kb)",2,18727561,18728935,1375,1,"AT2G45430","AT2G45430.1",-1879
"2",18801836,18802025,190,"*","Promoter (<=1kb)",2,18799623,18801471,1849,2,"AT2G45640","AT2G45640.2",-365
"2",18810835,18811262,428,"*","Promoter (<=1kb)",2,18807538,18811047,3510,2,"AT2G45660","AT2G45660.1",0
"2",18811616,18811926,311,"*","Promoter (<=1kb)",2,18807538,18811047,3510,2,"AT2G45660","AT2G45660.1",-569
"2",18812965,18813250,286,"*","Promoter (1-2kb)",2,18807538,18811047,3510,2,"AT2G45660","AT2G45660.1",-1918
"2",18820430,18820590,161,"*","Promoter (<=1kb)",2,18820691,18822184,1494,1,"AT2G45685","AT2G45685.1",-101
"2",18874081,18874158,78,"*","Promoter (<=1kb)",2,18871479,18873972,2494,2,"AT2G45850","AT2G45850.1",-109
"2",18909188,18909409,222,"*","Promoter (<=1kb)",2,18910295,18911982,1688,1,"AT2G45960","AT2G45960.1",-886
"2",19021315,19021427,113,"*","Distal Intergenic",2,19018509,19019255,747,2,"AT2G46330","AT2G46330.1",-2060
"2",19050860,19051108,249,"*","Promoter (<=1kb)",2,19049172,19050341,1170,2,"AT2G46410","AT2G46410.1",-519
"2",19070994,19071198,205,"*","Promoter (<=1kb)",2,19069629,19071004,1376,2,"AT2G46455","AT2G46455.1",0
"2",19104292,19104320,29,"*","Promoter (<=1kb)",2,19104665,19108331,3667,1,"AT2G46530","AT2G46530.1",-345
"2",19152732,19152910,179,"*","Promoter (1-2kb)",2,19151646,19152600,955,1,"AT2G46650","AT2G46650.1",1086
"2",19198108,19198448,341,"*","Promoter (<=1kb)",2,19197383,19200221,2839,1,"AT2G46720","AT2G46720.1",725
"2",19262732,19262818,87,"*","Promoter (1-2kb)",2,19260918,19262404,1487,1,"AT2G46870","AT2G46870.1",1814
"2",19298891,19299158,268,"*","Promoter (1-2kb)",2,19295490,19297826,2337,2,"AT2G46970","AT2G46970.1",-1065
"2",19558569,19558634,66,"*","Promoter (1-2kb)",2,19559855,19559925,71,2,"AT2G47740","AT2G47740.1",1291
"2",19583928,19584125,198,"*","Promoter (<=1kb)",2,19582750,19583618,869,2,"AT2G47810","AT2G47810.1",-310
"2",19698065,19698264,200,"*","Promoter (1-2kb)",2,19689409,19696821,7413,2,"AT2G48160","AT2G48160.1",-1244
"3",204278,204361,84,"*","Promoter (1-2kb)",3,201920,202740,821,2,"AT3G01513","AT3G01513.1",-1538
"3",334722,334779,58,"*","Promoter (1-2kb)",3,332275,333022,748,2,"AT3G02000","AT3G02000.1",-1700
"3",374169,374382,214,"*","Promoter (<=1kb)",3,370762,373722,2961,2,"AT3G02110","AT3G02110.1",-447
"3",376415,376759,345,"*","Promoter (<=1kb)",3,377097,377713,617,1,"AT3G02120","AT3G02120.1",-338
"3",467793,467962,170,"*","Promoter (<=1kb)",3,464279,467074,2796,2,"AT3G02310","AT3G02310.1",-719
"3",510462,510958,497,"*","Promoter (1-2kb)",3,509117,511561,2445,1,"AT3G02470","AT3G02470.1",1345
"3",536865,536930,66,"*","Promoter (<=1kb)",3,533454,536342,2889,2,"AT3G02540","AT3G02540.2",-523
"3",536997,537032,36,"*","Promoter (<=1kb)",3,533454,536342,2889,2,"AT3G02540","AT3G02540.2",-655
"3",910130,910468,339,"*","Exon (AT3G03680.1/AT3G03680, exon 1 of 1)",3,907500,910807,3308,1,"AT3G03680","AT3G03680.1",2630
"3",914313,914382,70,"*","Promoter (<=1kb)",3,911238,913677,2440,2,"AT3G03690","AT3G03690.1",-636
"3",1058054,1058194,141,"*","Distal Intergenic",3,1053366,1055163,1798,2,"AT3G04060","AT3G04060.1",-2891
"3",1216540,1217082,543,"*","Promoter (<=1kb)",3,1215636,1216958,1323,2,"AT3G04510","AT3G04510.1",0
"3",1315413,1315785,373,"*","Promoter (<=1kb)",3,1314479,1315045,567,2,"AT3G04800","AT3G04800.1",-368
"3",1593225,1593351,127,"*","Promoter (<=1kb)",3,1593434,1595015,1582,1,"AT3G05500","AT3G05500.1",-83
"3",1593793,1593844,52,"*","Promoter (<=1kb)",3,1593434,1595015,1582,1,"AT3G05500","AT3G05500.1",359
"3",1594616,1594683,68,"*","Promoter (<=1kb)",3,1595369,1598271,2903,1,"AT3G05510","AT3G05510.2",-686
"3",1644165,1644542,378,"*","Promoter (<=1kb)",3,1640393,1643253,2861,2,"AT3G05640","AT3G05640.1",-912
"3",1657730,1657933,204,"*","Distal Intergenic",3,1658271,1660306,2036,2,"AT3G05675","AT3G05675.2",2373
"3",1657993,1658070,78,"*","Distal Intergenic",3,1658271,1660306,2036,2,"AT3G05675","AT3G05675.2",2236
"3",1681806,1682070,265,"*","Distal Intergenic",3,1682088,1684572,2485,2,"AT3G05700","AT3G05700.1",2502
"3",1713160,1713281,122,"*","Promoter (<=1kb)",3,1710013,1712165,2153,2,"AT3G05770","AT3G05770.1",-995
"3",1730587,1730615,29,"*","Promoter (1-2kb)",3,1730976,1732384,1409,2,"AT3G05810","AT3G05810.1",1769
"3",1791614,1791894,281,"*","Promoter (<=1kb)",3,1786318,1791802,5485,2,"AT3G05970","AT3G05970.1",0
"3",2012662,2012791,130,"*","Promoter (<=1kb)",3,2012079,2015705,3627,1,"AT3G06500","AT3G06500.1",583
"3",2366036,2366085,50,"*","Promoter (<=1kb)",3,2365301,2366496,1196,1,"AT3G07390","AT3G07390.1",735
"3",2441554,2441654,101,"*","Promoter (<=1kb)",3,2441657,2444418,2762,1,"AT3G07650","AT3G07650.4",-3
"3",2441711,2441762,52,"*","Promoter (<=1kb)",3,2441657,2444532,2876,1,"AT3G07650","AT3G07650.3",54
"3",2484280,2484368,89,"*","Promoter (<=1kb)",3,2484469,2487024,2556,1,"AT3G07780","AT3G07780.1",-101
"3",2564647,2564817,171,"*","Promoter (<=1kb)",3,2564153,2566002,1850,1,"AT3G08030","AT3G08030.2",494
"3",2564935,2564992,58,"*","Promoter (<=1kb)",3,2564153,2566002,1850,1,"AT3G08030","AT3G08030.2",782
"3",2565486,2565563,78,"*","Promoter (1-2kb)",3,2564153,2566002,1850,1,"AT3G08030","AT3G08030.2",1333
"3",2565689,2565712,24,"*","Promoter (1-2kb)",3,2564153,2566002,1850,1,"AT3G08030","AT3G08030.2",1536
"3",2651132,2651184,53,"*","Promoter (<=1kb)",3,2648509,2651160,2652,2,"AT3G08720","AT3G08720.1",0
"3",3098020,3098340,321,"*","Promoter (<=1kb)",3,3096415,3098071,1657,2,"AT3G10040","AT3G10040.1",0
"3",3447330,3447547,218,"*","Promoter (<=1kb)",3,3447568,3450589,3022,1,"AT3G11000","AT3G11000.1",-21
"3",3557160,3557252,93,"*","Promoter (<=1kb)",3,3556705,3558269,1565,1,"AT3G11340","AT3G11340.1",455
"3",3655766,3656014,249,"*","Distal Intergenic",3,3660377,3663734,3358,1,"AT3G11590","AT3G11590.1",-4363
"3",3741671,3741742,72,"*","Promoter (<=1kb)",3,3738897,3741714,2818,2,"AT3G11850","AT3G11850.2",0
"3",3863150,3863180,31,"*","Promoter (<=1kb)",3,3860285,3863050,2766,2,"AT3G12120","AT3G12120.1",-100
"3",3985797,3985873,77,"*","Promoter (<=1kb)",3,3981983,3985550,3568,2,"AT3G12560","AT3G12560.1",-247
"3",4084579,4084779,201,"*","Promoter (1-2kb)",3,4083265,4083369,105,2,"AT3G12835","AT3G12835.1",-1210
"3",4121789,4122297,509,"*","Promoter (1-2kb)",3,4121883,4123508,1626,2,"AT3G12920","AT3G12920.1",1211
"3",4123652,4124010,359,"*","Promoter (<=1kb)",3,4121883,4123508,1626,2,"AT3G12920","AT3G12920.1",-144
"3",4146061,4146627,567,"*","Promoter (<=1kb)",3,4146499,4154895,8397,1,"AT3G12980","AT3G12980.1",0
"3",4161935,4161996,62,"*","Promoter (<=1kb)",3,4157967,4162064,4098,2,"AT3G13000","AT3G13000.1",68
"3",4310773,4311126,354,"*","Promoter (<=1kb)",3,4310608,4311441,834,2,"AT3G13310","AT3G13310.1",315
"3",4402584,4402842,259,"*","Promoter (<=1kb)",3,4403500,4406091,2592,1,"AT3G13510","AT3G13510.1",-658
"3",4605894,4606450,557,"*","Promoter (1-2kb)",3,4604149,4605425,1277,1,"AT3G13950","AT3G13950.1",1745
"3",4606705,4607113,409,"*","Promoter (1-2kb)",3,4608383,4610399,2017,1,"AT3G13960","AT3G13960.1",-1270
"3",4607995,4608044,50,"*","Promoter (<=1kb)",3,4608383,4610399,2017,1,"AT3G13960","AT3G13960.1",-339
"3",4732835,4733214,380,"*","Promoter (<=1kb)",3,4732893,4734609,1717,1,"AT3G14220","AT3G14220.1",0
"3",4959401,4959490,90,"*","Promoter (<=1kb)",3,4957334,4959704,2371,2,"AT3G14770","AT3G14770.1",214
"3",5121292,5122366,1075,"*","Promoter (<=1kb)",3,5121422,5122562,1141,1,"AT3G15210","AT3G15210.1",0
"3",5122553,5122682,130,"*","Promoter (1-2kb)",3,5121422,5122562,1141,1,"AT3G15210","AT3G15210.1",1131
"3",5123674,5123742,69,"*","Distal Intergenic",3,5121422,5122562,1141,1,"AT3G15210","AT3G15210.1",2252
"3",5213341,5213711,371,"*","Promoter (<=1kb)",3,5212984,5214124,1141,1,"AT3G15450","AT3G15450.2",357
"3",5213808,5214120,313,"*","Promoter (<=1kb)",3,5212984,5214124,1141,1,"AT3G15450","AT3G15450.2",824
"3",5222132,5222344,213,"*","Promoter (1-2kb)",3,5216262,5220218,3957,2,"AT3G15470","AT3G15470.1",-1914
"3",5236669,5236930,262,"*","Distal Intergenic",3,5234617,5236088,1472,1,"AT3G15500","AT3G15500.1",2052
"3",5253556,5253677,122,"*","Promoter (<=1kb)",3,5252875,5254458,1584,2,"AT3G15530","AT3G15530.2",781
"3",5487377,5487436,60,"*","Distal Intergenic",3,5481325,5485094,3770,2,"AT3G16180","AT3G16180.1",-2283
"3",5694978,5695050,73,"*","Distal Intergenic",3,5692738,5694127,1390,1,"AT3G16720","AT3G16720.1",2240
"3",5816259,5816296,38,"*","Promoter (1-2kb)",3,5814748,5816592,1845,1,"AT3G17050","AT3G17050.1",1511
"3",5920147,5920485,339,"*","Promoter (<=1kb)",3,5916940,5920188,3249,2,"AT3G17330","AT3G17330.1",0
"3",5954339,5954364,26,"*","Promoter (<=1kb)",3,5952187,5954084,1898,2,"AT3G17390","AT3G17390.1",-255
"3",5954420,5954737,318,"*","Promoter (<=1kb)",3,5954887,5955444,558,1,"AT3G17400","AT3G17400.1",-150
"3",6021552,6021595,44,"*","Promoter (<=1kb)",3,6020025,6021142,1118,2,"AT3G17600","AT3G17600.1",-410
"3",6145820,6145958,139,"*","Promoter (<=1kb)",3,6146241,6147318,1078,1,"AT3G17950","AT3G17950.2",-283
"3",6153725,6153726,2,"*","Promoter (<=1kb)",3,6154363,6157551,3189,1,"AT3G17998","AT3G17998.1",-637
"3",6250526,6250653,128,"*","Promoter (<=1kb)",3,6251483,6254221,2739,1,"AT3G18230","AT3G18230.1",-830
"3",6380758,6380972,215,"*","Distal Intergenic",3,6383508,6385663,2156,1,"AT3G18550","AT3G18550.2",-2536
"3",6685800,6686096,297,"*","Promoter (1-2kb)",3,6687140,6690123,2984,1,"AT3G19290","AT3G19290.1",-1044
"3",6744538,6744589,52,"*","Promoter (<=1kb)",3,6744598,6747214,2617,1,"AT3G19450","AT3G19450.1",-9
"3",6783606,6783704,99,"*","Distal Intergenic",3,6780619,6783166,2548,1,"AT3G19540","AT3G19540.1",2987
"3",7297793,7298013,221,"*","Distal Intergenic",3,7300675,7303693,3019,1,"AT3G20840","AT3G20840.1",-2662
"3",7397137,7397255,119,"*","Promoter (1-2kb)",3,7399151,7402436,3286,1,"AT3G21100","AT3G21100.2",-1896
"3",7507378,7507525,148,"*","Promoter (<=1kb)",3,7507240,7509175,1936,1,"AT3G21330","AT3G21330.1",138
"3",7653598,7653612,15,"*","Exon (AT3G21720.1/AT3G21720, exon 4 of 5)",3,7652487,7656011,3525,2,"AT3G21720","AT3G21720.1",2399
"3",7805080,7805138,59,"*","Exon (AT3G22142.1/AT3G22142, exon 1 of 1)",3,7801744,7802408,665,2,"AT3G22136","AT3G22136.1",-2672
"3",7805899,7805975,77,"*","Exon (AT3G22142.1/AT3G22142, exon 1 of 1)",3,7803604,7808046,4443,2,"AT3G22142","AT3G22142.1",2071
"3",7806607,7806656,50,"*","Promoter (1-2kb)",3,7803604,7808046,4443,2,"AT3G22142","AT3G22142.1",1390
"3",8086271,8086569,299,"*","Promoter (<=1kb)",3,8084447,8085560,1114,2,"AT3G22840","AT3G22840.1",-711
"3",8104350,8104586,237,"*","Distal Intergenic",3,8108021,8108622,602,1,"AT3G22886","AT3G22886.1",-3435
"3",8238566,8238957,392,"*","Distal Intergenic",3,8236161,8236246,86,1,"AT3G23125","AT3G23125.1",2405
"3",8244979,8245039,61,"*","Distal Intergenic",3,8242302,8243372,1071,1,"AT3G23130","AT3G23130.1",2677
"3",8325594,8325686,93,"*","Promoter (1-2kb)",3,8326825,8328132,1308,1,"AT3G23290","AT3G23290.2",-1139
"3",8325802,8325863,62,"*","Promoter (<=1kb)",3,8326825,8328132,1308,1,"AT3G23290","AT3G23290.2",-962
"3",8414099,8414148,50,"*","Promoter (<=1kb)",3,8414710,8418165,3456,1,"AT3G23470","AT3G23470.1",-562
"3",8608106,8608315,210,"*","Promoter (<=1kb)",3,8606477,8608083,1607,2,"AT3G23830","AT3G23830.2",-23
"3",8806317,8806375,59,"*","Promoter (1-2kb)",3,8805631,8807388,1758,2,"AT3G24300","AT3G24300.1",1013
"3",8941956,8942026,71,"*","Promoter (<=1kb)",3,8938260,8942488,4229,2,"AT3G24518","AT3G24518.2",462
"3",8942183,8942235,53,"*","Promoter (<=1kb)",3,8938260,8942488,4229,2,"AT3G24518","AT3G24518.2",253
"3",9330720,9330786,67,"*","Promoter (1-2kb)",3,9331656,9332465,810,2,"AT3G25630","AT3G25630.1",1679
"3",9487132,9487355,224,"*","Promoter (<=1kb)",3,9486168,9486771,604,2,"AT3G25905","AT3G25905.1",-361
"3",9549408,9549712,305,"*","3' UTR",3,9551812,9553437,1626,1,"AT3G26125","AT3G26125.1",-2100
"3",9700537,9700728,192,"*","Distal Intergenic",3,9697583,9697898,316,1,"AT3G26486","AT3G26486.1",2954
"3",9812722,9813139,418,"*","Promoter (<=1kb)",3,9813371,9814750,1380,1,"AT3G26710","AT3G26710.1",-232
"3",9959712,9959949,238,"*","Promoter (<=1kb)",3,9957376,9958898,1523,2,"AT3G27010","AT3G27010.1",-814
"3",10141181,10141234,54,"*","Promoter (<=1kb)",3,10140323,10143225,2903,1,"AT3G27400","AT3G27400.1",858
"3",10867034,10867306,273,"*","Distal Intergenic",3,10870038,10877506,7469,2,"AT3G28860","AT3G28860.1",10200
"3",11009527,11009579,53,"*","Promoter (<=1kb)",3,11008117,11009456,1340,2,"AT3G29020","AT3G29020.2",-71
"3",11493628,11493678,51,"*","Promoter (<=1kb)",3,11490749,11493971,3223,2,"AT3G29641","AT3G29641.1",293
"3",11780010,11780058,49,"*","Promoter (1-2kb)",3,11777211,11778152,942,2,"AT3G30147","AT3G30147.1",-1858
"3",11792711,11792778,68,"*","Promoter (1-2kb)",3,11793902,11797216,3315,1,"AT3G30170","AT3G30170.1",-1124
"3",12004689,12004785,97,"*","Promoter (<=1kb)",3,12004587,12007067,2481,1,"AT3G30396","AT3G30396.1",102
"3",12052874,12052917,44,"*","Exon (AT3G30418.1/AT3G30418, exon 1 of 1)",3,12050702,12056135,5434,2,"AT3G30418","AT3G30418.1",3218
"3",12258589,12258691,103,"*","Promoter (<=1kb)",3,12257910,12259649,1740,1,"AT3G30703","AT3G30703.1",679
"3",12453827,12453876,50,"*","Distal Intergenic",3,12448636,12451248,2613,2,"AT3G30775","AT3G30775.1",-2579
"3",12484417,12484506,90,"*","Downstream (<=300bp)",3,12485527,12487452,1926,2,"AT3G30803","AT3G30803.1",2946
"3",12534894,12534942,49,"*","Promoter (1-2kb)",3,12532940,12536466,3527,1,"AT3G30825","AT3G30825.1",1954
"3",12614929,12615086,158,"*","Exon (AT3G30846.1/AT3G30846, exon 1 of 1)",3,12614651,12619019,4369,2,"AT3G30846","AT3G30846.1",3933
"3",12855942,12856006,65,"*","Exon (AT3G31630.1/AT3G31630, exon 1 of 1)",3,12852502,12859789,7288,1,"AT3G31630","AT3G31630.1",3440
"3",12859932,12859994,63,"*","Promoter (1-2kb)",3,12861831,12864017,2187,1,"AT3G31720","AT3G31720.1",-1837
"3",12952126,12952172,47,"*","Exon (AT3G31950.1/AT3G31950, exon 6 of 7)",3,12950113,12952593,2481,1,"AT3G31950","AT3G31950.1",2013
"3",12965841,12965890,50,"*","Promoter (1-2kb)",3,12962491,12967061,4571,2,"AT3G31970","AT3G31970.1",1171
"3",12966668,12966723,56,"*","Promoter (<=1kb)",3,12962491,12967061,4571,2,"AT3G31970","AT3G31970.1",338
"3",12966784,12966867,84,"*","Promoter (<=1kb)",3,12962491,12967061,4571,2,"AT3G31970","AT3G31970.1",194
"3",13089017,13089107,91,"*","Exon (AT3G32092.1/AT3G32092, exon 1 of 1)",3,13088116,13091973,3858,2,"AT3G32092","AT3G32092.1",2866
"3",13092489,13092552,64,"*","Promoter (<=1kb)",3,13092825,13093479,655,1,"AT3G32093","AT3G32093.1",-273
"3",13092618,13092732,115,"*","Promoter (<=1kb)",3,13092825,13093479,655,1,"AT3G32093","AT3G32093.1",-93
"3",13099410,13099478,69,"*","Promoter (1-2kb)",3,13097952,13103951,6000,1,"AT3G32110","AT3G32110.1",1458
"3",13172841,13172871,31,"*","Promoter (1-2kb)",3,13171081,13171527,447,2,"AT3G32200","AT3G32200.1",-1314
"3",13209829,13209901,73,"*","Promoter (<=1kb)",3,13209736,13212216,2481,1,"AT3G32240","AT3G32240.1",93
"3",13209964,13210049,86,"*","Promoter (<=1kb)",3,13209736,13212216,2481,1,"AT3G32240","AT3G32240.1",228
"3",13241446,13241503,58,"*","Promoter (<=1kb)",3,13241231,13243286,2056,1,"AT3G32290","AT3G32290.1",215
"3",13243118,13243183,66,"*","Promoter (1-2kb)",3,13241231,13243286,2056,1,"AT3G32290","AT3G32290.1",1887
"3",13247320,13247369,50,"*","Promoter (1-2kb)",3,13245762,13249019,3258,1,"AT3G32295","AT3G32295.1",1558
"3",13248210,13248256,47,"*","Exon (AT3G32295.1/AT3G32295, exon 1 of 1)",3,13245762,13249019,3258,1,"AT3G32295","AT3G32295.1",2448
"3",13250368,13250477,110,"*","Promoter (<=1kb)",3,13249035,13251125,2091,2,"AT3G32300","AT3G32300.1",648
"3",13396213,13396299,87,"*","Distal Intergenic",3,13393627,13393749,123,2,"AT3G32465","AT3G32465.1",-2464
"3",13445031,13445125,95,"*","Exon (AT3G32899.1/AT3G32899, exon 1 of 1)",3,13442612,13448710,6099,2,"AT3G32899","AT3G32899.1",3585
"3",13447619,13447680,62,"*","Promoter (1-2kb)",3,13442612,13448710,6099,2,"AT3G32899","AT3G32899.1",1030
"3",13448154,13448215,62,"*","Promoter (<=1kb)",3,13442612,13448710,6099,2,"AT3G32899","AT3G32899.1",495
"3",13448287,13448345,59,"*","Promoter (<=1kb)",3,13442612,13448710,6099,2,"AT3G32899","AT3G32899.1",365
"3",13478925,13478980,56,"*","Promoter (<=1kb)",3,13476577,13479549,2973,2,"AT3G32917","AT3G32917.1",569
"3",13586913,13587061,149,"*","Distal Intergenic",3,13581147,13583974,2828,1,"AT3G33055","AT3G33055.1",5766
"3",13587650,13587771,122,"*","Distal Intergenic",3,13581147,13583974,2828,1,"AT3G33055","AT3G33055.1",6503
"3",13589170,13589235,66,"*","Distal Intergenic",3,13581147,13583974,2828,1,"AT3G33055","AT3G33055.1",8023
"3",13589334,13589408,75,"*","Distal Intergenic",3,13581147,13583974,2828,1,"AT3G33055","AT3G33055.1",8187
"3",13589971,13590033,63,"*","Distal Intergenic",3,13581147,13583974,2828,1,"AT3G33055","AT3G33055.1",8824
"3",13590326,13590471,146,"*","Distal Intergenic",3,13581147,13583974,2828,1,"AT3G33055","AT3G33055.1",9179
"3",13590538,13590833,296,"*","Distal Intergenic",3,13581147,13583974,2828,1,"AT3G33055","AT3G33055.1",9391
"3",13591095,13591173,79,"*","Distal Intergenic",3,13581147,13583974,2828,1,"AT3G33055","AT3G33055.1",9948
"3",13591250,13591313,64,"*","Distal Intergenic",3,13581147,13583974,2828,1,"AT3G33055","AT3G33055.1",10103
"3",13604866,13604930,65,"*","Exon (AT3G33058.1/AT3G33058, exon 1 of 1)",3,13607765,13608786,1022,1,"AT3G33085","AT3G33085.1",-2835
"3",13711511,13711562,52,"*","Distal Intergenic",3,13739731,13744449,4719,2,"AT3G33076","AT3G33076.1",32887
"3",13715055,13715105,51,"*","Distal Intergenic",3,13739731,13744449,4719,2,"AT3G33076","AT3G33076.1",29344
"3",13836680,13836736,57,"*","Distal Intergenic",3,13830490,13833069,2580,2,"AT3G33100","AT3G33100.1",-3611
"3",13838708,13838765,58,"*","Distal Intergenic",3,13841651,13842464,814,2,"AT3G33103","AT3G33103.1",3699
"3",13849626,13849685,60,"*","Distal Intergenic",3,13841651,13842464,814,2,"AT3G33103","AT3G33103.1",-7162
"3",13852135,13852197,63,"*","Distal Intergenic",3,13841651,13842464,814,2,"AT3G33103","AT3G33103.1",-9671
"3",13866802,13866858,57,"*","Distal Intergenic",3,13871109,13873859,2751,1,"AT3G33106","AT3G33106.1",-4251
"3",13895828,13895886,59,"*","Promoter (<=1kb)",3,13896073,13897796,1724,1,"AT3G33121","AT3G33121.1",-187
"3",14041357,14041469,113,"*","Exon (AT3G33595.1/AT3G33595, exon 1 of 1)",3,14038360,14039358,999,1,"AT3G33494","AT3G33494.1",2997
"3",14180505,14180554,50,"*","Distal Intergenic",3,14171525,14172161,637,2,"AT3G41345","AT3G41345.1",-8344
"3",14182452,14182500,49,"*","Distal Intergenic",3,14171525,14172161,637,2,"AT3G41345","AT3G41345.1",-10291
"3",14192895,14193091,197,"*","Distal Intergenic",3,14195917,14196078,162,1,"AT3G41761","AT3G41761.1",-2826
"3",14193254,14193416,163,"*","Distal Intergenic",3,14195917,14196078,162,1,"AT3G41761","AT3G41761.1",-2501
"3",14194037,14194148,112,"*","Promoter (1-2kb)",3,14195917,14196078,162,1,"AT3G41761","AT3G41761.1",-1769
"3",14195616,14195756,141,"*","Promoter (<=1kb)",3,14195917,14196078,162,1,"AT3G41761","AT3G41761.1",-161
